epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,14283.9,0.91993,0.45302,0.00262,0.86061,0.78029,0.82382,0.56828,1.23107,0.82038,0.00442,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,14395.3,0.92294,0.44846,0.00261,0.88988,0.77979,0.83173,0.57039,1.23131,0.82079,0.00443,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,14505.5,0.91497,0.44444,0.00259,0.86378,0.77582,0.82715,0.56947,1.23508,0.82679,0.00444,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,14616.5,0.91176,0.45053,0.00261,0.86083,0.77369,0.8296,0.571,1.23299,0.82507,0.00443,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,14728.4,0.88765,0.43471,0.0026,0.89151,0.76295,0.83217,0.57212,1.23166,0.82684,0.00442,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,14840.4,0.91689,0.45528,0.00256,0.87154,0.77021,0.82751,0.56986,1.23256,0.82783,0.00442,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,14951.5,0.90274,0.44265,0.00257,0.86677,0.78299,0.83411,0.57135,1.23302,0.82719,0.00443,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,15062.8,0.90761,0.44736,0.00256,0.86658,0.78169,0.83238,0.5689,1.23206,0.83088,0.00442,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,15173.8,0.90214,0.44126,0.00256,0.8813,0.7717,0.82961,0.57014,1.23117,0.82614,0.00442,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,15284.6,0.8942,0.42665,0.00256,0.86273,0.77994,0.82987,0.57019,1.23107,0.82682,0.00441,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
138,15396.4,0.8737,0.4241,0.00248,0.87332,0.78314,0.83449,0.56945,1.23184,0.82494,0.00442,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345,0.000847036,0.000282345
139,15507,0.91019,0.44578,0.00257,0.87095,0.78336,0.83474,0.57015,1.23092,0.82494,0.00441,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
140,15618.7,0.90446,0.44388,0.00252,0.87529,0.78265,0.83399,0.57012,1.23085,0.82419,0.00442,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784,0.000692353,0.000230784
141,15732.6,0.78509,0.32767,0.00249,0.87723,0.77696,0.83307,0.56903,1.2308,0.827,0.00442,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169,0.000624508,0.000208169
142,15843.8,0.77128,0.31307,0.00242,0.87962,0.77842,0.83394,0.56911,1.23076,0.82885,0.00442,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
143,15954.3,0.76436,0.31421,0.00246,0.87413,0.77893,0.83343,0.56912,1.23123,0.82737,0.00442,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932,0.000507959,0.00016932
144,16065.7,0.76013,0.30755,0.0024,0.87105,0.77838,0.83303,0.56747,1.23093,0.82939,0.00442,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102,0.000459306,0.000153102
145,16176.5,0.77027,0.31437,0.00244,0.86647,0.78183,0.83214,0.56862,1.23082,0.82797,0.00442,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
146,16289.1,0.76102,0.30945,0.00241,0.87181,0.77866,0.83379,0.57014,1.22941,0.82966,0.00442,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117,0.00038135,0.000127117
147,16403.9,0.75623,0.31495,0.00241,0.87,0.77964,0.83386,0.57007,1.22976,0.82974,0.00441,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736,0.000352081,0.00011736
148,16518.5,0.74923,0.30759,0.00235,0.87257,0.78151,0.83459,0.57059,1.22976,0.83056,0.00441,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
149,16632,0.75492,0.31113,0.00237,0.86821,0.7837,0.8336,0.5701,1.2304,0.82997,0.00442,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342,0.000313026,0.000104342
150,16742.6,0.75227,0.30988,0.00237,0.89017,0.76876,0.83395,0.5702,1.23041,0.82939,0.00441,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086,0.000303257,0.000101086
