epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,16405.9,0.85796,0.39281,0.00247,0.84501,0.82003,0.8572,0.59163,1.18858,0.82919,0.0043,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885,0.0111565,0.00371885
90,16590.3,0.86519,0.40268,0.00248,0.86052,0.82069,0.85208,0.59026,1.18741,0.81755,0.00428,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929,0.0108579,0.00361929
91,16774.6,0.86789,0.40371,0.00254,0.85255,0.81915,0.85249,0.58694,1.18799,0.82386,0.00428,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
92,16958.7,0.85661,0.39446,0.00239,0.87902,0.79627,0.8549,0.58891,1.1859,0.82689,0.00426,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211,0.0102663,0.00342211
93,17143,0.84049,0.38793,0.00239,0.88029,0.79999,0.85467,0.5951,1.18301,0.81689,0.00427,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
94,17327.2,0.83954,0.38876,0.0024,0.88745,0.79138,0.85013,0.59193,1.17718,0.82248,0.00422,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
95,17512.6,0.82947,0.38892,0.00232,0.86801,0.81003,0.85161,0.59276,1.17901,0.81853,0.00425,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318,0.00939539,0.0031318
96,17697.3,0.82496,0.3839,0.0024,0.85667,0.80026,0.84682,0.59322,1.18095,0.84087,0.00424,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665,0.00910996,0.00303665
97,17881.4,0.81594,0.38524,0.00232,0.86233,0.81099,0.85012,0.59095,1.17858,0.83987,0.00424,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
98,18066.1,0.81801,0.38091,0.00235,0.89417,0.79314,0.85389,0.6002,1.1743,0.84027,0.00422,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906,0.00854717,0.00284906
99,18251.6,0.80585,0.37759,0.00226,0.87002,0.80869,0.85288,0.59841,1.17385,0.84186,0.00421,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668,0.00827005,0.00275668
100,18436.4,0.79787,0.37026,0.00231,0.85383,0.82111,0.85057,0.59536,1.17166,0.84315,0.00422,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
101,18621.9,0.80145,0.36773,0.00223,0.87869,0.78558,0.84594,0.59213,1.17336,0.85334,0.00422,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
102,18807.3,0.77961,0.3639,0.00223,0.87559,0.79274,0.84732,0.59427,1.1727,0.85081,0.00422,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577,0.0074573,0.00248577
103,18992.3,0.78295,0.35647,0.00217,0.89451,0.78761,0.84954,0.59249,1.16715,0.84823,0.00419,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
104,19176.5,0.77698,0.35777,0.00221,0.86088,0.81658,0.85071,0.59394,1.16633,0.84238,0.0042,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071,0.00693214,0.00231071
105,19361.2,0.76532,0.3515,0.00222,0.87532,0.80348,0.84545,0.59211,1.16832,0.84781,0.00421,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497,0.0066749,0.00222497
106,19546.4,0.77499,0.35345,0.00216,0.89216,0.78393,0.85094,0.59726,1.16892,0.84338,0.00422,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
107,19732.6,0.76186,0.35276,0.00213,0.90276,0.77646,0.85043,0.59727,1.16714,0.85281,0.00419,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723,0.0061717,0.00205723
108,19916.9,0.74708,0.3492,0.00209,0.89186,0.7962,0.84889,0.59836,1.16711,0.85929,0.00419,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532,0.00592596,0.00197532
109,20102.5,0.76831,0.35169,0.00207,0.88314,0.79839,0.84783,0.59422,1.16215,0.8485,0.00417,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
110,20287.9,0.74033,0.34549,0.00208,0.89386,0.78672,0.84476,0.59288,1.16045,0.85313,0.00415,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
111,20472.7,0.74455,0.34346,0.00208,0.90056,0.78449,0.84678,0.59345,1.16073,0.85683,0.00416,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
112,20656.9,0.72833,0.34566,0.0021,0.88545,0.79079,0.84398,0.59018,1.1609,0.86206,0.00416,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
113,20841.8,0.74803,0.34731,0.00205,0.87914,0.79903,0.84823,0.59312,1.16041,0.86019,0.00416,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
114,21027.1,0.74854,0.34667,0.00206,0.8781,0.80658,0.85139,0.59737,1.15527,0.86736,0.00414,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
115,21212.6,0.71567,0.33127,0.00201,0.87737,0.81236,0.85055,0.59711,1.1582,0.86575,0.00416,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
116,21398.5,0.72792,0.33295,0.00209,0.88765,0.79963,0.84979,0.59632,1.1566,0.86626,0.00415,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
117,21583.2,0.71639,0.3272,0.00192,0.88496,0.8019,0.85103,0.59733,1.15525,0.86138,0.00415,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
118,21769.8,0.71097,0.33456,0.00202,0.89231,0.79159,0.85073,0.59425,1.15576,0.86614,0.00415,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
119,21955.4,0.71698,0.33532,0.00199,0.87416,0.80016,0.8503,0.59365,1.15697,0.86039,0.00416,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
120,22141.5,0.69748,0.32282,0.00195,0.8805,0.80169,0.84854,0.59518,1.15754,0.87632,0.00416,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
121,22326.8,0.72027,0.34238,0.00196,0.88944,0.79843,0.84816,0.59708,1.1564,0.87055,0.00416,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
122,22512,0.68941,0.32346,0.00192,0.89012,0.80671,0.84875,0.59589,1.15495,0.8716,0.00415,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
123,22698.6,0.69209,0.3197,0.00194,0.88898,0.80057,0.85067,0.59909,1.15567,0.87198,0.00415,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
